order,policy,window,dimension,value,seed_count,seeds,complete_seed_set,seed_interpretation,mean_active_U_percent,min_active_U_percent,max_active_U_percent,mean_compute_ms,min_compute_ms,max_compute_ms,mean_active_ms,min_active_ms,max_active_ms,mean_cohort_count,min_cohort_count,max_cohort_count,mean_admission_latency_mean_ms,min_admission_latency_mean_ms,max_admission_latency_mean_ms,mean_admission_latency_p50_ms,min_admission_latency_p50_ms,max_admission_latency_p50_ms,mean_admission_latency_p95_ms,min_admission_latency_p95_ms,max_admission_latency_p95_ms,mean_admission_latency_minimum_ms,min_admission_latency_minimum_ms,max_admission_latency_minimum_ms,mean_admission_latency_maximum_ms,min_admission_latency_maximum_ms,max_admission_latency_maximum_ms,mean_admission_normalized_mean,min_admission_normalized_mean,max_admission_normalized_mean,mean_admission_normalized_p50,min_admission_normalized_p50,max_admission_normalized_p50,mean_admission_normalized_p95,min_admission_normalized_p95,max_admission_normalized_p95,mean_admission_normalized_minimum,min_admission_normalized_minimum,max_admission_normalized_minimum,mean_admission_normalized_maximum,min_admission_normalized_maximum,max_admission_normalized_maximum,mean_admission_slo1_count,min_admission_slo1_count,max_admission_slo1_count,mean_admission_slo1_passed,min_admission_slo1_passed,max_admission_slo1_passed,mean_admission_slo1_percent,min_admission_slo1_percent,max_admission_slo1_percent,mean_admission_slo1p5_count,min_admission_slo1p5_count,max_admission_slo1p5_count,mean_admission_slo1p5_passed,min_admission_slo1p5_passed,max_admission_slo1p5_passed,mean_admission_slo1p5_percent,min_admission_slo1p5_percent,max_admission_slo1p5_percent,mean_arrival_latency_mean_ms,min_arrival_latency_mean_ms,max_arrival_latency_mean_ms,mean_arrival_latency_p50_ms,min_arrival_latency_p50_ms,max_arrival_latency_p50_ms,mean_arrival_latency_p95_ms,min_arrival_latency_p95_ms,max_arrival_latency_p95_ms,mean_arrival_latency_minimum_ms,min_arrival_latency_minimum_ms,max_arrival_latency_minimum_ms,mean_arrival_latency_maximum_ms,min_arrival_latency_maximum_ms,max_arrival_latency_maximum_ms,mean_arrival_normalized_mean,min_arrival_normalized_mean,max_arrival_normalized_mean,mean_arrival_normalized_p50,min_arrival_normalized_p50,max_arrival_normalized_p50,mean_arrival_normalized_p95,min_arrival_normalized_p95,max_arrival_normalized_p95,mean_arrival_normalized_minimum,min_arrival_normalized_minimum,max_arrival_normalized_minimum,mean_arrival_normalized_maximum,min_arrival_normalized_maximum,max_arrival_normalized_maximum,mean_arrival_slo1_count,min_arrival_slo1_count,max_arrival_slo1_count,mean_arrival_slo1_passed,min_arrival_slo1_passed,max_arrival_slo1_passed,mean_arrival_slo1_percent,min_arrival_slo1_percent,max_arrival_slo1_percent,mean_arrival_slo1p5_count,min_arrival_slo1p5_count,max_arrival_slo1p5_count,mean_arrival_slo1p5_passed,min_arrival_slo1p5_passed,max_arrival_slo1p5_passed,mean_arrival_slo1p5_percent,min_arrival_slo1p5_percent,max_arrival_slo1p5_percent
ordered,od_baseline,long_2_6s,profile,128:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.53780874789759,99.53780874789757,99.53780874789757,23849.655646374227,23849.655646374224,23849.655646374224,23960.3985122668,23960.398512266802,23960.398512266802,64.0,64,64,374.3812267541687,374.3812267541688,374.3812267541688,372.6508694745976,372.6508694745976,372.6508694745976,382.43353317162973,382.43353317162973,382.43353317162973,372.65086947459713,372.65086947459713,372.65086947459713,391.6817852224108,391.6817852224108,391.6817852224108,1.0046433737884737,1.0046433737884737,1.0046433737884737,0.9999999999999977,0.9999999999999976,0.9999999999999976,1.026251552051452,1.026251552051452,1.026251552051452,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.0510690227951005,1.0510690227951005,1.0510690227951005,64.0,64,64,37.0,37,37,57.8125,57.8125,57.8125,64.0,64,64,64.0,64,64,100.0,100.0,100.0,3924.321449362126,3924.321449362126,3924.321449362126,3753.1036123605795,3753.1036123605795,3753.1036123605795,4116.49802854636,4116.49802854636,4116.49802854636,3733.7747687563206,3733.7747687563206,3733.7747687563206,4125.754481835177,4125.754481835177,4125.754481835177,10.530825957537783,10.530825957537783,10.530825957537783,10.071366847076167,10.071366847076167,10.071366847076167,11.046527368499696,11.046527368499696,11.046527368499696,10.019498341760427,10.019498341760427,10.019498341760427,11.071366847076165,11.071366847076165,11.071366847076165,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,od_baseline,long_2_6s,profile,128:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,47624.87050360534,47624.87050360534,47624.87050360534,47624.87050360534,47624.87050360534,47624.87050360534,64.0,64,64,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,64.0,64,64,64.0,64,64,100.0,100.0,100.0,64.0,64,64,64.0,64,64,100.0,100.0,100.0,5226.939707867236,5226.939707867236,5226.939707867236,4869.893083454011,4869.893083454011,4869.893083454011,5604.775231784027,5604.775231784027,5604.775231784027,4850.564239849751,4850.564239849751,4850.564239849751,5614.031685072844,5614.031685072844,5614.031685072844,7.02414805050607,7.02414805050607,7.02414805050607,6.5443360589812505,6.5443360589812505,6.5443360589812505,7.531896906827768,7.531896906827768,7.531896906827768,6.518361269389351,6.518361269389351,6.518361269389351,7.544336058981252,7.544336058981252,7.544336058981252,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,od_baseline,long_2_6s,profile,160:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.43685684808015,99.43685684808015,99.43685684808015,12759.450816508592,12759.450816508592,12759.450816508592,12831.711722347085,12831.711722347085,12831.711722347085,32.0,32,32,461.6724073855964,461.6724073855964,461.6724073855964,458.93997910294274,458.93997910294274,458.93997910294274,473.6450377777601,473.6450377777601,473.6450377777601,458.5501817142649,458.5501817142649,458.5501817142649,484.90615154654733,484.90615154654733,484.90615154654733,1.0068089072817683,1.0068089072817683,1.0068089072817683,1.000850064843982,1.000850064843982,1.000850064843982,1.0329186568132256,1.0329186568132256,1.0329186568132256,0.9999999999999978,0.9999999999999978,0.9999999999999978,1.0574767405690495,1.0574767405690495,1.0574767405690495,32.0,32,32,15.0,15,15,46.875,46.875,46.875,32.0,32,32,32.0,32,32,100.0,100.0,100.0,6060.68141606225,6060.68141606225,6060.68141606225,6057.060536178956,6057.060536178956,6057.060536178956,6076.983490916266,6076.983490916266,6076.983490916266,6053.571831874256,6053.571831874256,6053.571831874256,6082.988205882087,6082.988205882087,6082.988205882087,13.217051606881299,13.217051606881299,13.217051606881299,13.209155241275775,13.209155241275777,13.209155241275777,13.252602950014719,13.252602950014719,13.252602950014719,13.201547122374466,13.201547122374466,13.201547122374466,13.265697950748057,13.265697950748057,13.265697950748057,32.0,32,32,0.0,0,0,0.0,0.0,0.0,32.0,32,32,0.0,0,0,0.0,0.0,0.0
ordered,od_baseline,long_2_6s,profile,160:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,long_2_6s,profile,32:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,long_2_6s,profile,32:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,long_2_6s,profile,64:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,long_2_6s,profile,64:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,long_2_6s,profile,80:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,12450.806347603786,12450.806347603786,12450.806347603786,12450.806347603786,12450.806347603786,12450.806347603786,32.0,32,32,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,32.0,32,32,32.0,32,32,100.0,100.0,100.0,32.0,32,32,32.0,32,32,100.0,100.0,100.0,2389.0876983626185,2389.0876983626185,2389.0876983626185,2388.951297935372,2388.951297935372,2388.951297935372,2390.1933633650597,2390.1933633650597,2390.1933633650597,2388.2128725447474,2388.2128725447474,2388.2128725447474,2391.4396249617394,2391.4396249617394,2391.4396249617394,9.799300525946938,9.799300525946938,9.799300525946938,9.798741053484138,9.798741053484138,9.798741053484138,9.803835622606375,9.803835622606375,9.803835622606375,9.79571226039141,9.79571226039141,9.79571226039141,9.808947403110784,9.808947403110784,9.808947403110784,32.0,32,32,0.0,0,0,0.0,0.0,0.0,32.0,32,32,0.0,0,0,0.0,0.0,0.0
ordered,od_baseline,long_2_6s,profile,80:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,31132.212914176984,31132.212914176984,31132.212914176984,31132.212914176984,31132.212914176984,31132.212914176984,64.0,64,64,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,64.0,64,64,64.0,64,64,100.0,100.0,100.0,64.0,64,64,64.0,64,64,100.0,100.0,100.0,3118.7489385386416,3118.7489385386416,3118.7489385386416,2877.880451745755,2877.8804517457547,2877.8804517457547,3362.8190507465674,3362.819050746567,3362.819050746567,2874.6536993287627,2874.6536993287627,2874.6536993287627,3364.3212785297706,3364.32127852977,3364.32127852977,6.411363452277404,6.411363452277405,6.411363452277405,5.916198421855658,5.916198421855658,5.916198421855658,6.913110219343679,6.913110219343679,6.913110219343679,5.909565030414555,5.909565030414555,5.909565030414555,6.916198421855657,6.916198421855657,6.916198421855657,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,od_baseline,warm_2_4s,category,LL,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.45759430685422,99.45759430685422,99.45759430685422,20306.237872326652,20306.237872326652,20306.237872326652,20416.98073821923,20416.98073821923,20416.98073821923,64.0,64,64,374.3812267541687,374.3812267541688,374.3812267541688,372.6508694745976,372.6508694745976,372.6508694745976,382.43353317162973,382.43353317162973,382.43353317162973,372.65086947459713,372.65086947459713,372.65086947459713,391.6817852224108,391.6817852224108,391.6817852224108,1.0046433737884737,1.0046433737884737,1.0046433737884737,0.9999999999999977,0.9999999999999976,0.9999999999999976,1.026251552051452,1.026251552051452,1.026251552051452,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.0510690227951005,1.0510690227951005,1.0510690227951005,64.0,64,64,37.0,37,37,57.8125,57.8125,57.8125,64.0,64,64,64.0,64,64,100.0,100.0,100.0,3924.321449362126,3924.321449362126,3924.321449362126,3753.1036123605795,3753.1036123605795,3753.1036123605795,4116.49802854636,4116.49802854636,4116.49802854636,3733.7747687563206,3733.7747687563206,3733.7747687563206,4125.754481835177,4125.754481835177,4125.754481835177,10.530825957537783,10.530825957537783,10.530825957537783,10.071366847076167,10.071366847076167,10.071366847076167,11.046527368499696,11.046527368499696,11.046527368499696,10.019498341760427,10.019498341760427,10.019498341760427,11.071366847076165,11.071366847076165,11.071366847076165,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,od_baseline,warm_2_4s,category,SL,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,43583.01926178077,43583.01926178077,43583.01926178077,43583.01926178077,43583.01926178077,43583.01926178077,96.0,96,96,405.56117130628263,405.56117130628263,405.56117130628263,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,243.80186035081715,243.80186035081715,243.80186035081715,486.44082678401537,486.44082678401537,486.44082678401537,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999994,0.9999999999999994,0.9999999999999994,96.0,96,96,96.0,96,96,100.0,100.0,100.0,96.0,96,96,96.0,96,96,100.0,100.0,100.0,2875.528525146634,2875.528525146634,2875.528525146634,2875.392124719388,2875.3921247193875,2875.3921247193875,3362.7267350727393,3362.726735072739,3362.726735072739,2388.2128725447474,2388.2128725447474,2388.2128725447474,3364.3212785297706,3364.32127852977,3364.32127852977,7.540675810167248,7.540675810167248,7.540675810167248,6.911083047303694,6.911083047303693,6.911083047303693,9.802407077886288,9.802407077886288,9.802407077886288,5.909565030414555,5.909565030414555,5.909565030414555,9.808947403110784,9.808947403110784,9.808947403110784,96.0,96,96,0.0,0,0,0.0,0.0,0.0,96.0,96,96,0.0,0,0,0.0,0.0,0.0
ordered,od_baseline,warm_2_4s,length,128,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.45759430685422,99.45759430685422,99.45759430685422,20306.237872326652,20306.237872326652,20306.237872326652,20416.98073821923,20416.98073821923,20416.98073821923,64.0,64,64,374.3812267541687,374.3812267541688,374.3812267541688,372.6508694745976,372.6508694745976,372.6508694745976,382.43353317162973,382.43353317162973,382.43353317162973,372.65086947459713,372.65086947459713,372.65086947459713,391.6817852224108,391.6817852224108,391.6817852224108,1.0046433737884737,1.0046433737884737,1.0046433737884737,0.9999999999999977,0.9999999999999976,0.9999999999999976,1.026251552051452,1.026251552051452,1.026251552051452,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.0510690227951005,1.0510690227951005,1.0510690227951005,64.0,64,64,37.0,37,37,57.8125,57.8125,57.8125,64.0,64,64,64.0,64,64,100.0,100.0,100.0,3924.321449362126,3924.321449362126,3924.321449362126,3753.1036123605795,3753.1036123605795,3753.1036123605795,4116.49802854636,4116.49802854636,4116.49802854636,3733.7747687563206,3733.7747687563206,3733.7747687563206,4125.754481835177,4125.754481835177,4125.754481835177,10.530825957537783,10.530825957537783,10.530825957537783,10.071366847076167,10.071366847076167,10.071366847076167,11.046527368499696,11.046527368499696,11.046527368499696,10.019498341760427,10.019498341760427,10.019498341760427,11.071366847076165,11.071366847076165,11.071366847076165,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,od_baseline,warm_2_4s,length,160,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,warm_2_4s,length,32,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,warm_2_4s,length,64,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,warm_2_4s,length,80,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,43583.01926178077,43583.01926178077,43583.01926178077,43583.01926178077,43583.01926178077,43583.01926178077,96.0,96,96,405.56117130628263,405.56117130628263,405.56117130628263,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,243.80186035081715,243.80186035081715,243.80186035081715,486.44082678401537,486.44082678401537,486.44082678401537,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999994,0.9999999999999994,0.9999999999999994,96.0,96,96,96.0,96,96,100.0,100.0,100.0,96.0,96,96,96.0,96,96,100.0,100.0,100.0,2875.528525146634,2875.528525146634,2875.528525146634,2875.392124719388,2875.3921247193875,2875.3921247193875,3362.7267350727393,3362.726735072739,3362.726735072739,2388.2128725447474,2388.2128725447474,2388.2128725447474,3364.3212785297706,3364.32127852977,3364.32127852977,7.540675810167248,7.540675810167248,7.540675810167248,6.911083047303694,6.911083047303693,6.911083047303693,9.802407077886288,9.802407077886288,9.802407077886288,5.909565030414555,5.909565030414555,5.909565030414555,9.808947403110784,9.808947403110784,9.808947403110784,96.0,96,96,0.0,0,0,0.0,0.0,0.0,96.0,96,96,0.0,0,0,0.0,0.0,0.0
ordered,od_baseline,warm_2_4s,profile,128:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.45759430685422,99.45759430685422,99.45759430685422,20306.237872326652,20306.237872326652,20306.237872326652,20416.98073821923,20416.98073821923,20416.98073821923,64.0,64,64,374.3812267541687,374.3812267541688,374.3812267541688,372.6508694745976,372.6508694745976,372.6508694745976,382.43353317162973,382.43353317162973,382.43353317162973,372.65086947459713,372.65086947459713,372.65086947459713,391.6817852224108,391.6817852224108,391.6817852224108,1.0046433737884737,1.0046433737884737,1.0046433737884737,0.9999999999999977,0.9999999999999976,0.9999999999999976,1.026251552051452,1.026251552051452,1.026251552051452,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.0510690227951005,1.0510690227951005,1.0510690227951005,64.0,64,64,37.0,37,37,57.8125,57.8125,57.8125,64.0,64,64,64.0,64,64,100.0,100.0,100.0,3924.321449362126,3924.321449362126,3924.321449362126,3753.1036123605795,3753.1036123605795,3753.1036123605795,4116.49802854636,4116.49802854636,4116.49802854636,3733.7747687563206,3733.7747687563206,3733.7747687563206,4125.754481835177,4125.754481835177,4125.754481835177,10.530825957537783,10.530825957537783,10.530825957537783,10.071366847076167,10.071366847076167,10.071366847076167,11.046527368499696,11.046527368499696,11.046527368499696,10.019498341760427,10.019498341760427,10.019498341760427,11.071366847076165,11.071366847076165,11.071366847076165,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,od_baseline,warm_2_4s,profile,128:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,warm_2_4s,profile,160:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,warm_2_4s,profile,160:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,warm_2_4s,profile,32:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,warm_2_4s,profile,32:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,warm_2_4s,profile,64:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,warm_2_4s,profile,64:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,od_baseline,warm_2_4s,profile,80:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,12450.806347603786,12450.806347603786,12450.806347603786,12450.806347603786,12450.806347603786,12450.806347603786,32.0,32,32,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,32.0,32,32,32.0,32,32,100.0,100.0,100.0,32.0,32,32,32.0,32,32,100.0,100.0,100.0,2389.0876983626185,2389.0876983626185,2389.0876983626185,2388.951297935372,2388.951297935372,2388.951297935372,2390.1933633650597,2390.1933633650597,2390.1933633650597,2388.2128725447474,2388.2128725447474,2388.2128725447474,2391.4396249617394,2391.4396249617394,2391.4396249617394,9.799300525946938,9.799300525946938,9.799300525946938,9.798741053484138,9.798741053484138,9.798741053484138,9.803835622606375,9.803835622606375,9.803835622606375,9.79571226039141,9.79571226039141,9.79571226039141,9.808947403110784,9.808947403110784,9.808947403110784,32.0,32,32,0.0,0,0,0.0,0.0,0.0,32.0,32,32,0.0,0,0,0.0,0.0,0.0
